user_id,age,gender,married,has_children,home_country,home_city,home_airport,user_since_days,total_session,total_clicks,total_session_duration_sec,trip_count,total_cancellation,total_successfull_trip,total_trip_duration_hrs,unique_destination_city,Total_spent,num_hotel_stayed,total_hotel_booking,total_nights,total_room,total_hotel_expenditure,total_flight_booked,total_return_flight,total_cancel_flights,total_seat,total_checked_bags,total_distance_flown_km,total_flight_expenditure,total_airline_used,total_destination_airport_used,total_origin_airport_used,total_discounted_flight,total_discounted_hotel
509282,36,F,False,False,USA,Seattle,SEA,134,9,153,1124.0,4,0,4,432.0,3,792.87,4,4,16.439999999999998,5.0,940.0,6.0,3,0.0,3.0,3.0,10678.31033260509,1170.87,3,3,1,1.0,
509516,45,F,False,False,USA,Colorado Springs,COS,134,9,147,1101.0,3,0,3,168.0,2,2953.4500000000003,3,3,5.47,4.0,874.0,4.0,2,0.0,3.0,2.0,3758.2723247015556,2294.4500000000003,2,2,1,,1.0
510841,36,M,False,False,Canada,Montreal,YMX,133,10,396,8052.0,9,1,8,672.0,8,7713.94,8,8,21.38,9.0,2733.0,16.0,8,0.0,9.0,3.0,18200.016710616954,4980.94,6,8,1,,1.0
510953,43,F,False,False,USA,Seattle,SEA,133,8,153,1143.0,2,0,2,96.0,2,1930.38,1,1,0.94,2.0,0.0,4.0,2,0.0,3.0,0.0,4881.818944445202,2307.09,2,2,1,,
511223,44,F,True,True,Canada,Ottawa,YOW,133,10,430,8911.0,5,1,4,672.0,3,8350.96,3,3,21.68,4.0,7393.0,8.0,4,0.0,5.0,4.0,5084.286129505867,1051.0,3,3,1,,1.0
511397,36,F,False,True,USA,New York,LGA,133,9,173,1289.0,5,0,5,408.0,4,6178.820000000001,5,5,12.629999999999999,8.0,3389.0,10.0,5,0.0,8.0,1.0,9421.116275403676,2927.82,3,4,1,1.0,
511589,40,F,False,False,Canada,Calgary,YYC,133,8,77,578.0,1,0,1,48.0,0,0.0,1,1,2.0,2.0,324.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0
511608,20,M,False,False,USA,Brownsville,BRO,133,8,117,853.0,1,0,1,144.0,0,0.0,1,1,6.0,1.0,1254.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
511878,16,F,False,True,USA,San Francisco,SFO,133,9,247,1831.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
511910,17,F,False,True,USA,Los Angeles,LAX,133,8,80,600.0,1,0,1,216.0,0,0.0,1,1,9.0,1.0,774.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
512009,43,M,False,True,USA,New York,JFK,133,8,105,775.0,3,0,3,384.0,3,2308.73,2,2,12.84,3.0,1149.0,6.0,3,0.0,4.0,3.0,6715.476793260138,1548.16,3,3,1,,
512536,52,F,True,True,USA,Los Angeles,LAX,133,8,170,1270.0,2,0,2,264.0,2,2762.8500000000004,2,2,8.61,3.0,1094.0,4.0,2,0.0,3.0,1.0,3487.709267304548,1668.85,2,2,1,,
512706,52,F,True,True,USA,Las Vegas,LSV,132,11,141,1051.0,4,0,4,456.0,3,4702.6,4,4,17.62,6.0,5292.0,6.0,3,0.0,5.0,2.0,5583.956320009662,3946.6,3,3,1,1.0,1.0
512974,16,F,False,False,Canada,Toronto,YKZ,132,9,159,1187.0,3,0,3,288.0,1,0.0,2,2,12.0,2.0,1562.0,1.0,0,0.0,1.0,0.0,8916.031928994425,881.34,1,1,1,,1.0
513339,28,F,False,False,USA,New York,LGA,132,8,140,1042.0,2,0,2,216.0,2,2967.29,2,2,6.07,5.0,1245.0,4.0,2,0.0,5.0,1.0,1868.7553843692965,1722.29,2,2,1,,
514023,43,M,False,True,USA,Los Angeles,LAX,132,8,114,841.0,3,0,3,264.0,2,1907.3799999999999,3,3,10.77,3.0,1392.0,4.0,2,0.0,2.0,0.0,4533.086818504791,797.38,1,2,1,,1.0
514132,37,F,False,True,USA,San Antonio,RND,132,8,129,963.0,5,0,5,456.0,5,2946.05,4,4,13.5,4.0,1628.0,10.0,5,0.0,6.0,2.0,8864.118926195697,2514.1099999999997,4,5,1,,
514215,53,F,False,False,USA,Minneapolis,MSP,132,8,162,1198.0,3,0,3,408.0,3,3033.46,3,3,14.530000000000001,3.0,2082.0,6.0,3,0.0,3.0,0.0,5872.791393655849,951.46,3,3,1,,2.0
514461,35,F,True,True,USA,Philadelphia,PHL,132,8,77,576.0,3,0,3,792.0,1,225.64,3,3,32.05,3.0,8434.0,2.0,1,0.0,1.0,1.0,559.9635454037684,90.64,1,1,1,,
514689,43,M,True,True,USA,Akron,AKR,132,8,118,891.0,2,0,2,120.0,1,383.45,2,2,3.6399999999999997,2.0,150.0,4.0,2,0.0,2.0,1.0,1296.1026064401544,233.45,2,2,1,,1.0
515060,48,F,False,False,USA,Chicago,ORD,131,9,116,863.0,2,0,2,240.0,2,1754.26,2,2,7.35,2.0,1545.0,4.0,2,0.0,2.0,2.0,1200.123200006832,209.26,2,2,1,,
515764,23,F,False,True,Canada,Edmonton,YED,131,8,94,699.0,3,0,3,720.0,1,1921.7,3,3,29.8,3.0,8889.0,2.0,1,0.0,1.0,2.0,2227.545717220587,364.7,1,1,1,,
516679,42,F,False,False,USA,Kansas City,MCI,130,8,194,4742.0,3,1,2,360.0,2,2869.5599999999995,2,2,11.92,2.0,1120.0,4.0,2,0.0,2.0,1.0,10305.385836624284,1749.56,2,2,1,,1.0
516808,28,F,False,False,USA,San Diego,SAN,130,8,165,1234.0,3,0,3,312.0,3,4855.32,3,3,10.24,4.0,2018.0,6.0,3,0.0,4.0,1.0,5795.711777518515,2837.32,2,3,1,,
517105,47,F,False,False,USA,Santa Ana,SNA,130,9,162,1203.0,4,0,4,216.0,4,1008.26,3,3,9.48,3.0,1016.0,7.0,3,0.0,4.0,1.0,9612.901456719599,1350.03,3,4,1,1.0,
517700,46,F,False,False,USA,Dallas,DAL,130,8,140,1058.0,4,0,4,120.0,4,3140.5,4,4,12.92,5.0,1220.0,6.0,2,0.0,5.0,3.0,8742.320668283706,1920.5,4,4,1,,
518084,23,F,False,False,USA,San Francisco,SFO,130,8,92,692.0,1,0,1,480.0,1,0.0,1,1,18.43,1.0,2124.0,2.0,1,0.0,2.0,1.0,2977.5063812538083,0.0,1,1,1,1.0,
518324,39,F,False,False,USA,Norfolk,NGU,130,8,218,1613.0,5,0,5,192.0,4,873.97,5,5,6.35,6.0,1119.0,9.0,4,0.0,6.0,2.0,5294.155712213599,696.97,5,4,1,1.0,
518567,17,F,False,False,USA,Chicago,UGN,130,9,120,905.0,1,0,1,72.0,1,328.33000000000004,1,1,1.98,1.0,106.0,2.0,1,0.0,1.0,1.0,1187.9533825939018,222.33,1,1,1,,
518711,43,F,True,False,USA,Salt Lake City,SLC,129,9,184,1372.0,2,0,2,144.0,1,946.9200000000001,2,2,5.89,2.0,1073.0,2.0,1,0.0,1.0,1.0,2026.572095118999,429.92,1,1,1,,
518826,38,F,False,True,Canada,Montreal,YUL,129,8,105,772.0,1,0,1,72.0,1,736.37,1,1,2.02,1.0,514.0,2.0,1,0.0,1.0,0.0,1197.7995858697789,222.37,1,1,1,,
518931,16,F,False,True,USA,El Paso,BIF,129,8,77,574.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
518956,47,F,True,False,USA,Houston,IAH,129,9,160,1186.0,2,0,2,216.0,1,589.8399999999999,2,2,8.870000000000001,2.0,1310.0,2.0,1,0.0,1.0,0.0,2418.372346891001,420.84,1,1,1,,2.0
519210,43,M,True,False,USA,San Antonio,RND,129,9,130,979.0,4,0,4,648.0,2,391.01,3,3,23.88,3.0,1514.0,4.0,2,0.0,2.0,1.0,4216.0373990756725,772.61,2,2,1,,
519419,32,F,False,True,USA,Fresno,FAT,129,9,76,572.0,1,0,1,96.0,1,871.76,1,1,2.79,1.0,576.0,2.0,1,0.0,1.0,0.0,1657.026356121751,295.76,1,1,1,,
519626,46,M,False,True,USA,Cleveland,CLE,129,8,148,1097.0,3,0,3,360.0,3,2138.48,3,3,13.02,3.0,1482.0,6.0,3,0.0,3.0,1.0,3611.6392687925236,656.48,3,3,1,,
519718,51,F,True,True,USA,Buffalo,BUF,129,8,298,6020.0,5,1,4,408.0,3,1603.78,4,4,13.98,4.0,2062.0,6.0,3,0.0,3.0,1.0,2871.4502058990383,427.78,2,3,1,1.0,
520250,54,M,True,False,USA,Austin,AUS,129,8,149,1111.0,4,0,4,288.0,4,3800.64,4,4,9.52,5.0,1412.0,8.0,4,0.0,5.0,2.0,6167.933890739316,2388.64,3,4,1,,1.0
520440,35,F,True,False,USA,New York,JFK,129,9,118,887.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
520804,49,F,True,False,USA,Chicago,ORD,129,8,122,903.0,3,0,3,192.0,3,584.04,2,2,4.6,2.0,394.0,6.0,3,0.0,3.0,0.0,2709.020905399237,292.04,3,3,1,2.0,
521434,48,F,True,False,USA,Los Angeles,LAX,128,8,142,1055.0,4,0,4,744.0,4,5030.76,3,3,11.24,4.0,1677.0,8.0,4,0.0,5.0,5.0,12030.144887679086,3353.76,2,4,1,1.0,
523845,42,F,False,True,USA,Sacramento,MHR,127,8,116,867.0,5,0,5,744.0,4,1919.86,3,3,22.43,4.0,1978.0,8.0,4,0.0,5.0,1.0,9323.87071330574,2201.71,4,4,1,1.0,1.0
524001,45,F,False,False,Canada,Toronto,YYZ,127,8,148,1099.0,4,0,4,264.0,4,3324.69,4,4,9.0,4.0,1028.0,8.0,4,0.0,4.0,1.0,12554.016596447767,2296.69,4,4,1,,1.0
524722,51,M,True,True,USA,Dallas,DAL,127,8,160,1200.0,3,0,3,216.0,3,806.99,3,3,5.720000000000001,3.0,600.0,6.0,3,0.0,3.0,2.0,3673.0969546613824,296.99,2,3,1,1.0,1.0
525447,54,F,False,False,USA,Tucson,DMA,126,9,307,5166.0,6,1,5,528.0,1,2485.7200000000003,5,5,21.73,5.0,2667.0,6.0,3,0.0,3.0,0.0,10271.631152544205,1885.72,3,1,1,,2.0
525844,34,M,False,False,USA,Fort Worth,FTW,126,8,479,9261.0,5,1,4,264.0,3,1678.24,4,4,11.8,4.0,2138.0,7.0,3,0.0,4.0,2.0,7244.680895904077,655.24,4,3,1,1.0,
526565,28,F,False,False,USA,Little Rock,LIT,126,9,102,763.0,3,0,3,240.0,2,602.75,3,3,7.92,4.0,1367.0,4.0,2,0.0,3.0,2.0,2241.7283258855286,83.75,2,2,1,1.0,2.0
526901,51,F,True,False,USA,Dallas,DAL,126,9,194,1437.0,4,0,4,408.0,3,1766.3899999999999,4,4,14.440000000000001,4.0,2198.0,8.0,4,0.0,4.0,2.0,9758.223130434428,856.39,3,3,1,2.0,
527726,47,F,True,True,USA,Charlotte,CLT,125,8,110,821.0,2,0,2,120.0,2,0.0,0,0,0.0,0.0,0.0,4.0,2,0.0,2.0,1.0,5071.635382153101,657.65,2,2,1,1.0,
528216,50,F,True,True,USA,Houston,EFD,125,8,199,1485.0,3,0,3,240.0,3,1650.7199999999998,3,3,7.6,3.0,652.0,6.0,3,0.0,3.0,2.0,6022.358108995819,998.72,3,3,1,,1.0
528330,46,F,True,True,Canada,Edmonton,YED,125,8,124,923.0,1,0,1,72.0,1,1058.54,1,1,2.88,1.0,686.0,2.0,1,0.0,1.0,1.0,2227.545717220587,372.54,1,1,1,,
530581,17,M,True,True,USA,San Diego,NZY,124,8,106,797.0,1,0,1,240.0,0,0.0,1,1,10.0,1.0,1760.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
530881,36,F,False,True,USA,Jacksonville,NCA,124,8,120,900.0,4,0,4,384.0,4,2872.8199999999997,4,4,12.51,4.0,1667.0,8.0,4,0.0,4.0,1.0,6289.210269373424,1205.82,3,4,1,,
531834,17,F,False,False,USA,Los Angeles,LAX,123,8,69,514.0,1,0,1,48.0,1,490.71,1,1,0.54,1.0,0.0,2.0,1,0.0,1.0,1.0,3204.0836333920747,490.71,1,1,1,,
533613,46,F,True,True,USA,Oklahoma City,TIK,122,9,143,1073.0,3,0,3,264.0,3,2690.73,3,3,8.84,3.0,1794.0,6.0,3,0.0,3.0,1.0,4647.232353826979,896.73,3,3,1,,1.0
533908,25,F,False,False,USA,Austin,AUS,122,9,87,654.0,1,0,1,96.0,1,710.6800000000001,1,1,3.0,1.0,447.0,2.0,1,0.0,1.0,0.0,1565.2391866464566,263.68,1,1,1,,
534825,28,F,False,True,Canada,Toronto,YKZ,122,8,120,889.0,1,0,1,72.0,1,0.0,0,0,0.0,0.0,0.0,2.0,1,0.0,1.0,0.0,582.96963087838,97.51,1,1,1,,
535155,52,F,True,False,USA,Nashville,BNA,121,8,82,612.0,1,0,1,24.0,1,451.65999999999997,1,1,0.75,1.0,-144.0,2.0,1,0.0,1.0,1.0,3177.499973792034,595.66,1,1,1,,
535341,46,F,True,False,USA,Tulsa,TUL,121,9,174,1279.0,3,0,3,528.0,3,4456.3,3,3,18.6,5.0,2559.0,6.0,3,0.0,5.0,0.0,3661.3198866782664,1897.3000000000002,2,3,1,,
535447,51,F,True,False,Canada,Ottawa,YOW,121,9,165,1227.0,5,0,5,216.0,5,3335.33,5,5,14.23,7.0,5550.0,8.0,3,0.0,7.0,6.0,9419.762242878634,1437.33,5,5,1,2.0,
538188,44,F,True,True,Canada,Hamilton,YHM,120,8,198,1474.0,4,0,4,360.0,3,2851.86,4,4,13.7,5.0,3397.0,6.0,3,0.0,4.0,0.0,7472.550958970571,1051.8600000000001,3,3,1,1.0,
538214,49,F,False,True,USA,Oakland,OAK,120,9,151,1139.0,3,0,3,288.0,2,613.84,3,3,10.11,3.0,1136.0,4.0,2,0.0,2.0,0.0,262.8667185785031,51.839999999999996,2,2,1,,
538413,58,F,True,True,USA,New York,JFK,120,9,306,7109.0,2,1,1,72.0,1,871.34,1,1,1.53,1.0,281.0,2.0,1,0.0,1.0,0.0,3484.767460757607,590.34,1,1,1,,
539899,20,M,False,False,USA,New York,LGA,119,8,96,721.0,1,0,1,624.0,1,0.0,0,0,0.0,0.0,0.0,2.0,1,0.0,2.0,1.0,296.66018953307565,206.86,1,1,1,,
540226,76,F,True,False,USA,Washington,IAD,119,8,68,512.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
541041,18,F,False,False,Canada,Montreal,YMX,119,9,104,773.0,1,0,1,144.0,1,1774.73,1,1,4.96,1.0,1650.0,2.0,1,0.0,1.0,0.0,798.1532322262241,124.73,1,1,1,,
541612,37,F,False,True,USA,San Jose,SJC,118,8,104,774.0,5,0,5,432.0,5,2277.24,3,3,7.39,3.0,746.0,9.0,4,0.0,5.0,2.0,16947.31320438137,3028.53,5,5,1,,
542658,25,F,False,False,USA,Phoenix,PHX,118,8,174,1301.0,3,0,3,96.0,3,2090.02,1,1,0.89,2.0,0.0,6.0,3,0.0,4.0,2.0,9364.165037724562,2645.15,3,3,1,1.0,
542752,42,F,True,False,USA,San Diego,NZY,118,9,99,734.0,3,0,3,216.0,2,1142.11,3,3,7.54,4.0,959.0,6.0,3,0.0,4.0,2.0,5737.125399143941,529.11,2,3,1,1.0,
542976,43,F,True,True,USA,San Diego,NZY,118,8,122,910.0,3,0,3,312.0,2,1590.38,3,3,11.690000000000001,3.0,1393.0,4.0,2,0.0,2.0,2.0,5957.233237138207,1093.38,2,2,1,,2.0
543937,44,F,False,False,USA,San Francisco,SFO,117,8,83,622.0,3,0,3,312.0,2,1827.97,3,3,10.27,3.0,2299.0,4.0,2,0.0,2.0,2.0,7798.458098013827,1490.97,2,2,1,,
544015,33,F,False,False,USA,Tampa,MCF,117,8,106,797.0,1,0,1,120.0,1,871.17,1,1,3.63,1.0,285.0,2.0,1,0.0,1.0,1.0,3819.484664478025,586.17,1,1,1,,
545109,31,F,False,False,USA,Chicago,ORD,116,8,95,716.0,2,0,2,288.0,2,1767.98,2,2,10.969999999999999,2.0,1062.0,4.0,2,0.0,2.0,0.0,3879.8969591107343,705.98,2,2,1,,
545446,54,F,True,True,USA,Los Angeles,LAX,116,8,111,821.0,3,0,3,480.0,2,3321.63,2,2,17.88,4.0,1547.0,3.0,1,0.0,4.0,0.0,7972.343524756603,3984.36,2,2,1,,
546127,54,F,True,False,USA,New York,LGA,116,9,117,868.0,4,0,4,480.0,4,3133.0699999999997,4,4,17.68,4.0,1570.0,8.0,4,0.0,4.0,1.0,8561.83018943623,1563.07,3,4,1,,
546224,44,F,True,True,USA,Phoenix,PHX,116,8,121,906.0,2,0,2,120.0,2,671.6899999999999,2,2,2.52,2.0,190.0,4.0,2,0.0,2.0,2.0,2811.38033749797,481.69000000000005,2,2,1,,
546529,46,F,True,False,USA,Las Vegas,LAS,116,10,388,8960.0,5,1,4,480.0,4,2164.69,3,3,5.27,3.0,412.0,8.0,4,0.0,5.0,4.0,12799.080243759365,1752.69,4,4,1,1.0,
546587,40,F,True,False,USA,New York,LGA,116,8,136,1009.0,4,0,4,336.0,4,726.12,1,1,3.96,1.0,288.0,8.0,4,0.0,6.0,2.0,9989.764757403023,3993.7400000000002,4,4,1,,
546964,43,F,True,False,USA,New York,JFK,115,8,146,1086.0,6,0,6,384.0,6,1585.38,5,5,11.04,5.0,1469.0,12.0,6,0.0,7.0,2.0,13803.912390694917,2618.48,6,6,1,3.0,
547458,42,F,False,False,Canada,Gatineau,YND,115,8,131,978.0,4,0,4,504.0,3,4857.56,3,3,15.67,4.0,4876.0,6.0,3,0.0,4.0,2.0,5911.7627968261,2803.08,3,3,1,,1.0
547664,40,F,False,False,Canada,Winnipeg,YAV,115,8,104,763.0,4,0,4,288.0,4,703.09,2,2,3.62,2.0,152.0,8.0,4,0.0,5.0,2.0,7143.273696674307,2245.8,4,4,1,,
548040,36,F,True,False,USA,Portland,PDX,115,8,103,769.0,3,0,3,216.0,3,3416.73,3,3,5.859999999999999,4.0,1036.0,6.0,3,0.0,4.0,1.0,9032.566472590537,2380.73,2,3,1,,
549482,41,F,False,False,Canada,Vancouver,YVR,114,8,133,995.0,5,0,5,528.0,4,5275.929999999999,5,5,20.27,5.0,3408.0,10.0,5,0.0,5.0,5.0,10096.536271608196,1867.93,5,4,1,,2.0
549759,66,F,True,False,Canada,Montreal,YHU,114,8,66,499.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
550868,47,F,True,False,USA,Jacksonville,NIP,113,8,57,428.0,1,0,1,72.0,1,455.38,1,1,1.71,1.0,314.0,2.0,1,0.0,1.0,0.0,802.7746513977029,141.38,1,1,1,,
551488,35,F,False,False,USA,St. Louis,STL,113,8,112,840.0,2,0,2,768.0,0,0.0,2,2,32.0,3.0,9608.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
551665,54,F,False,True,USA,Fort Worth,FTW,113,8,129,952.0,4,0,4,480.0,2,1352.99,4,4,17.58,4.0,1778.0,6.0,3,0.0,3.0,1.0,5783.352024501109,662.99,3,2,1,1.0,
551729,16,F,False,False,Canada,Vancouver,YVR,113,8,93,687.0,1,0,1,48.0,1,686.81,1,1,1.92,1.0,146.0,2.0,1,0.0,1.0,0.0,3122.4463410304566,540.81,1,1,1,,1.0
551967,39,F,True,False,USA,Omaha,OFF,113,8,112,837.0,3,0,3,240.0,2,449.67,3,3,8.5,6.0,2940.0,4.0,2,0.0,4.0,2.0,3163.7264052239375,359.67,2,2,1,1.0,
555326,50,M,False,False,USA,Atlanta,ATL,111,9,155,1157.0,2,0,2,192.0,2,1928.9,2,2,6.51,2.0,821.0,4.0,2,0.0,2.0,1.0,6166.5976724545035,1107.9,2,2,1,,
555934,34,M,False,False,Canada,Quebec,YQB,111,9,109,820.0,3,0,3,216.0,2,2138.92,3,3,6.66,3.0,1205.0,6.0,3,0.0,3.0,2.0,5579.894332288239,933.9200000000001,1,3,1,,
556111,49,M,False,True,USA,San Antonio,RND,111,8,119,886.0,3,0,3,432.0,3,7354.59,2,2,15.65,4.0,8682.0,6.0,3,0.0,5.0,1.0,4672.746303182041,531.5,2,3,1,1.0,1.0
556621,56,F,False,False,Canada,Toronto,YKZ,111,8,78,584.0,1,0,1,96.0,0,0.0,1,1,4.0,3.0,2736.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
556673,65,F,True,False,USA,Houston,IAH,111,8,135,1011.0,3,0,3,432.0,2,814.3,2,2,15.82,2.0,2405.0,4.0,2,0.0,2.0,1.0,4219.945338310773,770.88,2,2,1,,
557343,41,F,False,False,USA,New York,LGA,110,8,157,1163.0,1,0,1,72.0,1,182.51999999999998,1,1,1.72,1.0,87.0,2.0,1,0.0,1.0,0.0,528.35304283949,95.52,1,1,1,,1.0
557476,47,M,False,False,USA,Seattle,SEA,110,8,106,804.0,3,0,3,432.0,3,4412.52,3,3,16.79,3.0,2834.0,6.0,3,0.0,3.0,1.0,8862.499518967565,1578.52,3,3,1,,
557875,54,F,True,True,Canada,Calgary,YYC,110,8,155,1155.0,2,0,2,264.0,2,2345.84,2,2,9.790000000000001,2.0,1456.0,4.0,2,0.0,2.0,0.0,4944.245433986216,889.8399999999999,2,2,1,,
558204,59,F,False,False,USA,Denver,DEN,110,8,118,882.0,3,0,3,288.0,3,2500.92,2,2,8.59,2.0,1664.0,6.0,3,0.0,3.0,2.0,6179.200463476819,836.9200000000001,3,3,1,1.0,
558300,38,F,False,True,USA,San Diego,SAN,110,8,100,756.0,3,0,3,192.0,3,4480.4400000000005,3,3,6.6499999999999995,4.0,669.0,6.0,3,0.0,4.0,2.0,9164.365980639323,3811.44,3,3,1,,
562315,46,F,True,False,USA,New York,LGA,108,9,130,963.0,2,0,2,96.0,2,325.15,2,2,2.81,2.0,429.0,4.0,2,0.0,2.0,0.0,3623.904755947518,105.15,2,2,1,1.0,
562641,40,F,False,True,USA,Anchorage,EDF,108,8,132,977.0,1,0,1,120.0,1,1375.08,1,1,2.53,1.0,482.0,2.0,1,0.0,1.0,0.0,5024.3150589413335,893.08,1,1,1,,1.0
562708,46,F,True,False,USA,Louisville,LOU,108,8,152,1134.0,5,0,5,312.0,5,2639.64,5,5,10.06,5.0,1873.0,10.0,5,0.0,5.0,3.0,5306.037806648813,897.64,4,5,1,1.0,1.0
563012,23,F,False,False,USA,Chicago,ORD,108,8,95,709.0,1,0,1,216.0,0,0.0,1,1,9.0,2.0,2556.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0
564258,16,F,False,False,USA,Rochester,ROC,107,8,96,715.0,3,0,3,576.0,1,6584.64,3,3,22.97,5.0,8342.0,2.0,1,0.0,2.0,0.0,2161.611628809916,1634.64,1,1,1,,
564306,41,F,False,False,USA,Shreveport,SHV,107,8,136,1010.0,4,0,4,480.0,3,1186.33,3,3,16.72,3.0,2381.0,6.0,3,0.0,3.0,2.0,4845.481405895913,357.31,3,3,1,1.0,1.0
565294,45,F,False,False,USA,El Paso,ELP,106,8,181,1334.0,5,0,5,672.0,4,3483.86,5,5,26.59,5.0,3830.0,8.0,4,0.0,4.0,3.0,6293.255113998023,546.86,4,4,1,1.0,
565565,58,F,True,True,USA,Chicago,MDW,106,8,461,9146.0,5,1,4,408.0,1,0.0,3,3,14.02,3.0,1684.0,4.0,2,0.0,2.0,0.0,2554.5909110503408,250.41,2,1,1,1.0,
565935,52,F,True,False,USA,New York,LGA,106,8,124,924.0,3,0,3,240.0,3,3475.9300000000003,3,3,13.370000000000001,4.0,1018.0,5.0,2,0.0,4.0,2.0,8949.027644872283,3029.9300000000003,3,3,1,1.0,1.0
567448,44,F,True,True,USA,Portland,PWM,105,10,152,1139.0,2,0,2,360.0,2,204.25,1,1,2.06,1.0,122.0,4.0,2,0.0,2.0,0.0,4220.713974046574,769.57,2,2,1,,
567548,45,F,True,False,USA,Tucson,TUS,105,9,133,992.0,1,0,1,96.0,1,683.9300000000001,1,1,3.89,1.0,279.0,2.0,1,0.0,1.0,1.0,2127.4548700138616,404.93,1,1,1,,
567651,37,F,False,False,USA,Laredo,LRD,105,10,438,3234.0,4,0,4,312.0,4,2538.53,4,4,11.32,4.0,1900.0,8.0,4,0.0,4.0,2.0,8882.330204024829,1114.5300000000002,4,4,1,1.0,
568064,45,F,True,False,USA,Santa Ana,SNA,105,8,143,1055.0,2,0,2,552.0,2,2905.0,2,2,22.779999999999998,2.0,2075.0,4.0,2,0.0,2.0,2.0,5064.68963456288,830.0,2,2,1,,1.0
568078,36,F,True,True,USA,San Jose,SJC,105,8,185,1375.0,2,0,2,240.0,2,1976.69,1,1,6.5,1.0,1236.0,4.0,2,0.0,2.0,1.0,7925.395653683694,1406.69,2,2,1,,
568536,76,F,True,False,USA,Los Angeles,LAX,105,8,87,652.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
569364,39,F,True,True,USA,Fort Worth,FTW,105,8,119,886.0,3,0,3,264.0,2,1264.85,3,3,8.58,5.0,1680.0,4.0,2,0.0,3.0,1.0,1628.611373327623,920.85,2,2,1,,1.0
570021,37,F,False,True,USA,Tucson,DMA,104,8,144,1076.0,3,0,3,264.0,2,3721.6899999999996,3,3,6.88,4.0,834.0,6.0,3,0.0,4.0,3.0,7054.6456898388005,2887.6899999999996,2,2,1,,
572176,71,M,False,False,USA,Boston,BOS,103,8,75,562.0,1,0,1,96.0,1,305.28,1,1,2.8,1.0,184.0,2.0,1,0.0,1.0,0.0,698.8042592262088,121.28,1,1,1,,
575459,54,F,False,False,USA,Laredo,LRD,102,8,132,978.0,4,0,4,384.0,3,2132.29,4,4,17.53,6.0,4676.0,7.0,3,0.0,6.0,2.0,8115.375337755224,914.29,3,4,1,1.0,
576373,47,F,False,False,Canada,Halifax,YHZ,101,8,109,813.0,4,0,4,672.0,2,2135.6400000000003,4,4,25.65,5.0,2543.0,4.0,2,0.0,3.0,2.0,4230.651581832947,1403.64,2,2,1,1.0,
577287,43,F,False,True,Canada,Montreal,YUL,101,8,342,4721.0,5,1,4,576.0,4,3601.44,4,4,21.16,4.0,1754.0,8.0,4,0.0,4.0,2.0,10639.1568748158,1847.44,4,4,1,,1.0
578607,39,F,False,False,USA,Oakland,OAK,100,9,180,1361.0,6,0,6,336.0,4,1083.42,4,4,8.43,5.0,2410.0,10.0,5,0.0,5.0,4.0,7483.335419298115,1329.92,5,4,1,1.0,
578892,34,F,False,True,USA,Fresno,FAT,100,8,160,1177.0,4,0,4,240.0,4,2254.39,4,4,7.779999999999999,4.0,684.0,8.0,4,0.0,4.0,2.0,10667.117405980123,1812.3899999999999,3,4,1,1.0,
581577,37,M,True,False,USA,Portland,PWM,99,8,130,967.0,2,0,2,96.0,2,1037.31,2,2,1.79,2.0,157.0,4.0,2,0.0,2.0,1.0,4924.43802711142,880.3100000000001,2,2,1,,
582979,45,F,False,False,USA,Reno,RNO,98,9,209,1549.0,6,0,6,696.0,5,3217.39,5,5,16.72,5.0,1815.0,12.0,6,0.0,6.0,3.0,15103.244956002382,1995.54,5,6,1,1.0,1.0
583486,44,F,True,False,USA,Houston,HOU,98,9,163,1206.0,4,0,4,408.0,4,7296.32,4,4,11.96,6.0,2360.0,8.0,4,0.0,6.0,4.0,8714.792252944651,4936.32,3,4,1,,
583976,37,F,True,False,USA,Los Angeles,LAX,98,8,85,643.0,2,0,2,192.0,2,1216.63,2,2,7.01,2.0,1497.0,4.0,2,0.0,2.0,0.0,2878.732030442986,361.63,2,2,1,1.0,2.0
