user_id,age,gender,married,has_children,home_country,home_city,home_airport,user_since_days,total_session,total_clicks,total_session_duration_sec,trip_count,total_cancellation,total_successfull_trip,total_trip_duration_hrs,unique_destination_city,Total_spent,num_hotel_stayed,total_hotel_booking,total_nights,total_room,total_hotel_expenditure,total_flight_booked,total_return_flight,total_seat,total_checked_bags,total_distance_flown_km,total_flight_expenditure,total_airline_used,total_destination_airport_used,total_origin_airport_used,total_discounted_flight,total_discounted_hotel,age_group,avg_session_duration,clicks_per_session,trip_cancellation_rate,avg_seat_booked,avg_room_booked,avg_spend,flight_trip_ratio,hotel_trip_ratio,avg_hotel_stay,avg_distance_flown,avg_luggage,avg_discounted_flight,avg_discounted_hotel,trip_conversion_rate,travel_behavior,website_engagement_level,budget_behavior,flight_booking_segment,demographic_trip_type,life_stage_segement,hotel_stay_behavior,hotel_booking_behavior,value_score,score_based_clusters,perk,cluster
524739,71,F,False,False,USA,Shreveport,BAD,127,9,133,987.0,1,0,1,96.0,1,641.5,1,1,2.98,1.0,309.0,2.0,1,1.0,1.0,1986.5979848857123,332.5,1,1,1,0.0,1.0,65+,109.66666666666667,14.777777777777779,0.0,0.5,1.0,641.5,2.0,1.0,2.98,993.2989924428562,0.5,0.0,1.0,0.1111111111111111,Occasional Travelers,Medium,budget_sensitive_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
524821,27,F,True,True,USA,Rochester,ROC,127,8,289,7875.0,3,1,2,360.0,2,8745.64,1,1,11.35,2.0,3322.0,4.0,2,5.0,4.0,4043.275712790269,5709.400000000001,2,2,1,0.0,0.0,25-34,984.375,36.125,0.3333333333333333,1.25,2.0,4372.82,2.0,0.5,11.35,1010.8189281975673,1.0,0.0,0.0,0.25,Regular Travelers,High,economy_traveler,primarily_flight_booker,Family Trip,young_family,long_term_guests,occassional_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),0
524909,50,M,False,False,USA,El Paso,BIF,127,8,128,957.0,3,0,3,216.0,2,1750.09,3,3,7.84,3.0,777.0,6.0,3,3.0,1.0,5354.482681803781,973.09,3,3,1,0.0,0.0,45-54,119.625,16.0,0.0,0.5,1.0,583.3633333333333,2.0,1.0,2.6133333333333333,892.4137803006302,0.16666666666666666,0.0,0.0,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
525081,55,F,True,True,USA,Anchorage,ANC,126,9,115,857.0,4,0,4,888.0,1,0.0,4,4,35.53,6.0,6507.0,2.0,1,1.0,0.0,5036.489158934785,0.0,1,1,1,1.0,1.0,45-54,95.22222222222223,12.777777777777779,0.0,0.5,1.5,0.0,0.5,1.0,8.8825,2518.2445794673927,0.0,0.5,0.25,0.4444444444444444,Frequent Travelers,Medium,no_spend,rare_flight_booker,Work Trip,senior_couple,long_term_guests,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
525175,84,M,True,False,USA,Stockton,SCK,126,8,103,760.0,1,0,1,72.0,0,0.0,1,1,3.0,2.0,1218.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,65+,95.0,12.875,0.0,-1.0,2.0,0.0,0.0,1.0,3.0,-1.0,-1.0,-1.0,0.0,0.125,Occasional Travelers,Medium,no_spend,never_flown,Single Traveller,senior_couple,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),2
525716,54,F,True,False,USA,Oklahoma City,TIK,126,8,121,903.0,4,0,4,648.0,3,1657.4700000000005,4,4,24.47,4.0,3592.0,6.0,3,3.0,3.0,5541.092751024871,565.47,3,3,1,1.0,1.0,45-54,112.875,15.125,0.0,0.5,1.0,414.3675000000001,1.5,1.0,6.1175,923.5154585041452,0.5,0.16666666666666666,0.25,0.5,Frequent Travelers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,established_couple,long_term_guests,primarily_booker,8,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
526711,33,F,False,False,USA,San Francisco,SFO,126,8,184,1355.0,2,0,2,168.0,2,209.69,2,2,5.83,2.0,248.0,4.0,2,2.0,0.0,4768.143744693586,129.69,2,2,1,1.0,1.0,25-34,169.375,23.0,0.0,0.5,1.0,104.845,2.0,1.0,2.915,1192.0359361733965,0.0,0.25,0.5,0.25,Regular Travelers,Medium,budget_sensitive_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
527046,39,F,True,True,USA,Newark,EWR,126,9,149,1098.0,3,0,3,240.0,3,4480.09,3,3,11.69,4.0,2246.0,5.0,2,4.0,1.0,5113.565212659196,2234.09,3,3,1,0.0,1.0,35-44,122.0,16.555555555555557,0.0,0.8,1.3333333333333333,1493.3633333333335,1.6666666666666667,1.0,3.8966666666666665,1022.7130425318392,0.2,0.0,0.3333333333333333,0.3333333333333333,Regular Travelers,Medium,economy_traveler,frequent_flight_booker,Family Trip,established_family,medium_stay_visitors,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
527401,36,F,False,False,USA,Baltimore,BWI,125,8,346,8717.0,6,1,5,432.0,5,3614.22,5,5,14.2,5.0,2133.0,10.0,5,5.0,4.0,14643.634467142623,1707.22,4,5,1,1.0,0.0,35-44,1089.625,43.25,0.16666666666666666,0.5,1.0,722.8439999999999,2.0,1.0,2.84,1464.3634467142624,0.4,0.1,0.0,0.625,Frequent Travelers,High,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,0
527470,30,F,False,True,USA,Wichita,IAB,125,8,146,1095.0,2,0,2,480.0,1,1256.44,2,2,19.0,3.0,2436.0,2.0,1,1.0,1.0,1598.1320986402202,320.44,1,1,1,0.0,0.0,25-34,136.875,18.25,0.0,0.5,1.5,628.22,1.0,1.0,9.5,799.0660493201101,0.5,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,occasional_flight_booker,Single Traveller,single,long_term_guests,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
528567,36,F,False,False,Canada,Hamilton,YHM,125,8,149,1108.0,6,0,6,624.0,5,6664.03,6,6,22.53,8.0,2977.0,10.0,5,7.0,3.0,7468.390709437252,4327.03,4,5,1,0.0,0.0,35-44,138.5,18.625,0.0,0.7,1.3333333333333333,1110.6716666666666,1.6666666666666667,1.0,3.7550000000000003,746.8390709437251,0.3,0.0,0.0,0.75,travel_lovers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
528826,30,F,False,False,USA,San Francisco,SFO,125,8,114,836.0,2,0,2,168.0,2,1003.59,2,2,4.41,2.0,430.0,4.0,2,2.0,1.0,3449.925179234576,573.59,2,2,1,0.0,0.0,25-34,104.5,14.25,0.0,0.5,1.0,501.795,2.0,1.0,2.205,862.481294808644,0.25,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
528827,50,F,True,True,USA,St. Petersburg,SPG,125,8,166,1242.0,4,0,4,384.0,3,952.97,4,4,14.72,4.0,1855.0,5.0,2,3.0,1.0,5251.3044001448125,520.97,3,3,1,2.0,1.0,45-54,155.25,20.75,0.0,0.6,1.0,238.2425,1.25,1.0,3.68,1050.2608800289624,0.2,0.4,0.25,0.5,Frequent Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Family Trip,established_family,medium_stay_visitors,primarily_booker,10,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
529332,32,F,False,False,USA,Los Angeles,LAX,124,9,181,1349.0,3,0,3,312.0,2,3106.64,3,3,12.57,3.0,1124.0,6.0,3,3.0,1.0,11405.709586062188,1982.64,3,2,1,0.0,0.0,25-34,149.88888888888889,20.11111111111111,0.0,0.5,1.0,1035.5466666666666,2.0,1.0,4.19,1900.9515976770315,0.16666666666666666,0.0,0.0,0.3333333333333333,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
529783,21,F,False,False,USA,Phoenix,PHX,124,9,76,583.0,2,0,2,216.0,0,0.0,2,2,9.0,3.0,6300.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Under 25,64.77777777777777,8.444444444444445,0.0,-1.0,1.5,0.0,0.0,1.0,4.5,-1.0,-1.0,-1.0,0.0,0.2222222222222222,Regular Travelers,Medium,no_spend,never_flown,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),2
530379,42,F,True,False,USA,Des Moines,DSM,124,10,162,1211.0,1,0,1,24.0,1,222.8,1,1,0.94,1.0,0.0,2.0,1,1.0,0.0,1194.7434026678516,222.8,1,1,1,0.0,0.0,35-44,121.1,16.2,0.0,0.5,1.0,222.8,2.0,1.0,0.94,597.3717013339258,0.0,0.0,0.0,0.1,Occasional Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,established_couple,short_stay_visitor,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
530667,38,F,True,True,USA,San Francisco,SFO,124,9,441,8981.0,6,1,5,816.0,3,1198.36,4,4,25.14,5.0,4498.0,6.0,3,4.0,2.0,9669.585162261084,3896.42,2,3,1,0.0,1.0,35-44,997.8888888888889,49.0,0.16666666666666666,0.6666666666666666,1.25,239.67199999999997,1.2,0.8,6.285,1611.597527043514,0.3333333333333333,0.0,0.25,0.5555555555555556,Frequent Travelers,High,economy_traveler,occasional_flight_booker,Family Trip,established_family,long_term_guests,frequent_booker,8,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",0
530673,59,M,True,True,USA,Newark,EWR,124,8,96,725.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,55-64,90.625,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Work Trip,senior_couple,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
530797,24,F,False,False,USA,Indianapolis,IND,124,8,176,1305.0,2,0,2,168.0,2,1085.94,2,2,4.49,2.0,345.0,4.0,2,2.0,0.0,4136.153037392774,740.94,2,2,1,0.0,0.0,Under 25,163.125,22.0,0.0,0.5,1.0,542.97,2.0,1.0,2.245,1034.0382593481936,0.0,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
532623,50,F,False,True,USA,Montgomery,MXF,123,8,127,949.0,2,0,2,0.0,2,785.77,2,2,3.56,2.0,310.0,2.0,0,2.0,1.0,5306.922719992524,475.77,2,2,1,0.0,0.0,45-54,118.625,15.875,0.0,1.0,1.0,392.885,1.0,1.0,1.78,2653.461359996262,0.5,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,occasional_flight_booker,Single Parent Trip,single,short_stay_visitor,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
533199,26,F,False,False,USA,New York,LGA,122,10,215,1606.0,3,0,3,168.0,3,1113.64,3,3,4.84,3.0,972.0,6.0,3,3.0,1.0,5317.936638817706,785.64,3,3,1,1.0,0.0,25-34,160.6,21.5,0.0,0.5,1.0,371.21333333333337,2.0,1.0,1.6133333333333333,886.3227731362844,0.16666666666666666,0.16666666666666666,0.0,0.3,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,short_stay_visitor,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,1
533211,52,M,False,True,USA,Austin,AUS,122,8,169,1264.0,4,0,4,480.0,3,4347.0599999999995,3,3,16.71,3.0,3278.0,8.0,4,4.0,2.0,8121.636870818849,1538.31,3,4,1,0.0,0.0,45-54,158.0,21.125,0.0,0.5,1.0,1086.7649999999999,2.0,0.75,5.57,1015.2046088523562,0.25,0.0,0.0,0.5,Frequent Travelers,Medium,economy_traveler,primarily_flight_booker,Single Parent Trip,single,long_term_guests,frequent_booker,8,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
534082,60,F,True,True,USA,Nashville,BNA,122,8,48,358.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,55-64,44.75,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Work Trip,senior_couple,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
534378,59,F,True,True,USA,Los Angeles,LAX,122,8,66,491.0,1,0,1,48.0,1,813.57,1,1,1.71,1.0,83.0,2.0,1,1.0,1.0,3974.215332412202,730.57,1,1,1,0.0,0.0,55-64,61.375,8.25,0.0,0.5,1.0,813.57,2.0,1.0,1.71,1987.107666206101,0.5,0.0,0.0,0.125,Occasional Travelers,Medium,economy_traveler,primarily_flight_booker,Work Trip,senior_couple,short_stay_visitor,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
534608,36,F,True,False,USA,Baton Rouge,BTR,122,9,150,1117.0,4,0,4,288.0,4,1050.5300000000002,4,4,8.42,4.0,754.0,8.0,4,4.0,3.0,8696.260566759585,632.53,3,4,1,2.0,0.0,35-44,124.11111111111111,16.666666666666668,0.0,0.5,1.0,262.63250000000005,2.0,1.0,2.105,1087.0325708449482,0.375,0.25,0.0,0.4444444444444444,Frequent Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,established_couple,medium_stay_visitors,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
534688,36,F,False,True,USA,Louisville,LOU,122,8,127,948.0,5,0,5,552.0,4,4236.52,5,5,21.78,6.0,3782.0,8.0,4,5.0,4.0,3695.358400145328,748.52,4,4,1,0.0,2.0,35-44,118.5,15.875,0.0,0.625,1.2,847.3040000000001,1.6,1.0,4.356,461.919800018166,0.5,0.0,0.4,0.625,Frequent Travelers,Medium,budget_sensitive_traveler,frequent_flight_booker,Single Parent Trip,single,medium_stay_visitors,primarily_booker,8,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
534840,45,F,False,False,USA,Indianapolis,IND,122,9,160,1194.0,4,0,4,240.0,4,2895.7,3,3,6.65,4.0,2008.0,8.0,4,5.0,0.0,3857.8331833450584,1527.21,3,4,1,1.0,1.0,35-44,132.66666666666666,17.77777777777778,0.0,0.625,1.3333333333333333,723.925,2.0,0.75,2.216666666666667,482.2291479181323,0.0,0.125,0.3333333333333333,0.4444444444444444,Frequent Travelers,Medium,budget_sensitive_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,frequent_booker,8,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
534842,45,F,True,False,USA,Tulsa,TUL,122,8,108,819.0,2,0,2,0.0,2,381.43,2,2,2.03,2.0,321.0,2.0,0,2.0,0.0,2655.015584424771,150.43,2,2,1,1.0,0.0,35-44,102.375,13.5,0.0,1.0,1.0,190.715,1.0,1.0,1.015,1327.5077922123855,0.0,0.5,0.0,0.25,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Single Traveller,established_couple,short_stay_visitor,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
535007,42,F,False,False,Canada,Toronto,YZD,122,8,313,2860.0,7,1,6,648.0,5,7699.98,6,6,21.93,7.0,5252.0,12.0,6,7.0,1.0,12463.832282740492,2447.98,6,6,1,0.0,2.0,35-44,357.5,39.125,0.14285714285714285,0.5833333333333334,1.1666666666666667,1283.33,2.0,1.0,3.655,1038.6526902283742,0.08333333333333333,0.0,0.3333333333333333,0.75,travel_lovers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,0
535912,40,F,False,False,USA,Austin,AUS,121,8,123,907.0,5,0,5,216.0,4,2679.26,5,5,12.6,5.0,1097.0,9.0,4,5.0,1.0,10004.195827048456,1582.26,4,5,1,0.0,0.0,35-44,113.375,15.375,0.0,0.5555555555555556,1.0,535.8520000000001,1.8,1.0,2.52,1111.577314116495,0.1111111111111111,0.0,0.0,0.625,Frequent Travelers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,9,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
536228,16,F,False,False,USA,Orlando,ORL,121,9,159,1177.0,1,0,1,192.0,0,0.0,1,1,8.0,2.0,1376.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Under 25,130.77777777777777,17.666666666666668,0.0,-1.0,2.0,0.0,0.0,1.0,8.0,-1.0,-1.0,-1.0,0.0,0.1111111111111111,Occasional Travelers,Medium,no_spend,never_flown,Single Traveller,single,long_term_guests,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
536313,27,F,True,True,USA,Houston,IAH,121,8,65,483.0,2,0,2,264.0,1,453.2,2,2,10.85,2.0,5499.0,2.0,1,1.0,0.0,1359.8459822267632,246.2,1,1,1,0.0,1.0,25-34,60.375,8.125,0.0,0.5,1.0,226.6,1.0,1.0,5.425,679.9229911133816,0.0,0.0,0.5,0.25,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Work Trip,young_family,long_term_guests,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
536791,39,F,False,False,USA,Honolulu,HNL,121,8,137,1016.0,3,0,3,216.0,3,2097.91,3,3,7.109999999999999,3.0,864.0,6.0,3,3.0,1.0,14013.8637930251,1827.91,1,3,1,1.0,0.0,35-44,127.0,17.125,0.0,0.5,1.0,699.3033333333333,2.0,1.0,2.3699999999999997,2335.6439655041836,0.16666666666666666,0.16666666666666666,0.0,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
537289,48,F,True,True,USA,El Paso,ELP,120,8,147,1099.0,4,0,4,288.0,3,5197.5,4,4,12.48,6.0,2277.0,5.0,2,5.0,0.0,7425.277380666304,4056.5,3,3,1,0.0,0.0,45-54,137.375,18.375,0.0,1.0,1.5,1299.375,1.25,1.0,3.12,1485.055476133261,0.0,0.0,0.0,0.5,Frequent Travelers,Medium,economy_traveler,occasional_flight_booker,Family Trip,established_family,medium_stay_visitors,primarily_booker,11,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
538084,55,M,False,False,USA,Denver,DEN,120,8,159,1198.0,5,0,5,408.0,4,2698.45,5,5,16.34,6.0,3630.0,7.0,3,5.0,0.0,7962.719414853857,1888.45,2,4,1,0.0,0.0,45-54,149.75,19.875,0.0,0.7142857142857143,1.2,539.6899999999999,1.4,1.0,3.268,1137.5313449791224,0.0,0.0,0.0,0.625,Frequent Travelers,Medium,economy_traveler,occasional_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,11,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
538260,49,F,False,False,USA,Louisville,LOU,120,8,144,1077.0,3,0,3,408.0,2,5631.88,3,3,15.64,4.0,3897.0,4.0,2,3.0,2.0,3775.2725568576234,1995.88,2,2,1,0.0,0.0,45-54,134.625,18.0,0.0,0.75,1.3333333333333333,1877.2933333333333,1.3333333333333333,1.0,5.213333333333334,943.8181392144058,0.5,0.0,0.0,0.375,Regular Travelers,Medium,economy_traveler,occasional_flight_booker,Single Traveller,single,long_term_guests,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
538457,28,F,False,False,USA,Philadelphia,PHL,120,8,152,1123.0,3,0,3,144.0,3,1960.99,3,3,11.08,3.0,1096.0,4.0,1,3.0,3.0,4729.363259572834,864.99,3,3,1,0.0,2.0,25-34,140.375,19.0,0.0,0.75,1.0,653.6633333333333,1.3333333333333333,1.0,3.6933333333333334,1182.3408148932085,0.75,0.0,0.6666666666666666,0.375,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
538696,24,F,False,True,USA,Shreveport,BAD,120,8,78,582.0,2,0,2,96.0,0,0.0,2,2,4.0,2.0,290.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,Under 25,72.75,9.75,0.0,-1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,-1.0,0.5,0.25,Regular Travelers,Medium,no_spend,never_flown,Single Traveller,single,short_stay_visitor,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,2
539542,81,F,False,False,USA,San Antonio,SKF,119,8,133,992.0,2,0,2,552.0,1,0.0,1,1,11.0,2.0,6996.0,2.0,1,1.0,0.0,11539.15573191754,2252.99,1,1,1,0.0,0.0,65+,124.0,16.625,0.0,0.5,2.0,0.0,1.0,0.5,11.0,5769.57786595877,0.0,0.0,0.0,0.25,Regular Travelers,Medium,no_spend,occasional_flight_booker,Single Traveller,single,long_term_guests,occassional_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
540444,47,F,True,False,USA,Burlington,BTV,119,8,167,1234.0,4,0,4,312.0,3,513.5,3,3,8.39,4.0,2768.0,6.0,3,5.0,2.0,3827.0889804870585,1862.94,3,3,1,0.0,1.0,45-54,154.25,20.875,0.0,0.8333333333333334,1.3333333333333333,128.375,1.5,0.75,2.796666666666667,637.8481634145097,0.3333333333333333,0.0,0.3333333333333333,0.5,Frequent Travelers,Medium,budget_sensitive_traveler,frequent_flight_booker,Single Traveller,established_couple,medium_stay_visitors,frequent_booker,5,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
540502,38,F,True,False,USA,Denver,DEN,119,8,213,1590.0,4,0,4,528.0,3,2147.3900000000003,4,4,19.74,4.0,2322.0,6.0,3,3.0,1.0,5029.21807939353,833.39,2,3,1,0.0,0.0,35-44,198.75,26.625,0.0,0.5,1.0,536.8475000000001,1.5,1.0,4.935,838.2030132322551,0.16666666666666666,0.0,0.0,0.5,Frequent Travelers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,established_couple,medium_stay_visitors,primarily_booker,9,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
540664,33,F,True,True,Canada,Windsor,YQG,119,8,100,745.0,2,0,2,120.0,2,867.55,1,1,3.04,1.0,705.0,4.0,2,2.0,1.0,3996.9373989286687,802.52,2,2,1,0.0,0.0,25-34,93.125,12.5,0.0,0.5,1.0,433.775,2.0,0.5,3.04,999.2343497321672,0.25,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Family Trip,young_family,medium_stay_visitors,occassional_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
540863,46,F,True,True,USA,Los Angeles,LAX,119,9,228,1689.0,2,0,2,552.0,1,0.0,1,1,8.0,1.0,1880.0,2.0,1,6.0,5.0,558.8714860925888,3750.6,1,1,1,0.0,0.0,45-54,187.66666666666666,25.333333333333332,0.0,3.0,1.0,0.0,1.0,0.5,8.0,279.4357430462944,2.5,0.0,0.0,0.2222222222222222,Regular Travelers,Medium,no_spend,occasional_flight_booker,Family Trip,established_family,long_term_guests,occassional_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
541040,27,F,False,False,USA,Los Angeles,LAX,119,9,348,7769.0,4,1,3,288.0,2,1240.91,3,3,10.56,3.0,1331.0,4.0,2,2.0,2.0,5359.686374734882,734.91,2,2,1,1.0,1.0,25-34,863.2222222222222,38.666666666666664,0.25,0.5,1.0,413.6366666666667,1.3333333333333333,1.0,3.52,1339.9215936837204,0.5,0.25,0.3333333333333333,0.3333333333333333,Regular Travelers,High,budget_sensitive_traveler,occasional_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),0
542303,41,F,True,True,USA,Cleveland,CLE,118,8,71,523.0,1,0,1,96.0,1,1656.62,1,1,2.98,2.0,828.0,2.0,1,2.0,0.0,1214.1147722087892,828.62,1,1,1,0.0,0.0,35-44,65.375,8.875,0.0,1.0,2.0,1656.62,2.0,1.0,2.98,607.0573861043946,0.0,0.0,0.0,0.125,Occasional Travelers,Medium,economy_traveler,primarily_flight_booker,Family Trip,established_family,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
542482,56,F,True,False,USA,San Diego,SAN,118,8,124,930.0,1,0,1,120.0,1,0.0,0,0,0.0,0.0,0.0,2.0,1,1.0,1.0,1898.13938016811,333.46,1,1,1,0.0,0.0,55-64,116.25,15.5,0.0,0.5,-1.0,0.0,2.0,0.0,-1.0,949.069690084055,0.5,0.0,-1.0,0.125,Occasional Travelers,Medium,no_spend,primarily_flight_booker,Single Traveller,senior_couple,short_stay_visitor,never_stayed_hotel,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),2
542805,31,F,False,False,USA,New York,JFK,118,8,141,1052.0,4,0,4,432.0,4,2664.44,4,4,14.05,4.0,1846.0,8.0,4,4.0,4.0,8645.450417858814,1028.44,2,4,1,1.0,0.0,25-34,131.5,17.625,0.0,0.5,1.0,666.11,2.0,1.0,3.5125,1080.6813022323518,0.5,0.125,0.0,0.5,Frequent Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
543375,42,F,False,False,USA,Los Angeles,LAX,117,9,180,1347.0,4,0,4,240.0,4,6219.88,4,4,8.03,5.0,1600.0,8.0,4,5.0,2.0,12836.362721281072,4619.88,4,4,1,1.0,0.0,35-44,149.66666666666666,20.0,0.0,0.625,1.25,1554.97,2.0,1.0,2.0075,1604.545340160134,0.25,0.125,0.0,0.4444444444444444,Frequent Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
